threshold,accepted_count,coverage,selective_accuracy,selective_risk,escalation_rate
0.6619521167129279,76,0.76,0.3815789473684211,0.618421052631579,0.24
0.6609478192403913,77,0.77,0.38961038961038963,0.6103896103896104,0.22999999999999998
0.6594657791778445,78,0.78,0.3974358974358974,0.6025641025641026,0.21999999999999997
0.6570909906178712,79,0.79,0.4050632911392405,0.5949367088607596,0.20999999999999996
0.6566676635295152,80,0.8,0.4,0.6,0.19999999999999996
0.6556323781609535,81,0.81,0.3950617283950617,0.6049382716049383,0.18999999999999995
0.6486966177821161,82,0.82,0.4024390243902439,0.5975609756097561,0.18000000000000005
0.64492052141577,83,0.83,0.40963855421686746,0.5903614457831325,0.17000000000000004
0.6429370418190956,84,0.84,0.40476190476190477,0.5952380952380952,0.16000000000000003
0.6427684783935548,85,0.85,0.4117647058823529,0.5882352941176471,0.15000000000000002
0.6402244823984802,86,0.86,0.4069767441860465,0.5930232558139534,0.14
0.6393062988296152,87,0.87,0.41379310344827586,0.5862068965517242,0.13
0.6358236053027213,88,0.88,0.4090909090909091,0.5909090909090908,0.12
0.6350605990737677,89,0.89,0.4157303370786517,0.5842696629213483,0.10999999999999999
0.6346168203279376,90,0.9,0.4111111111111111,0.5888888888888889,0.09999999999999998
0.6310800978913904,91,0.91,0.4065934065934066,0.5934065934065934,0.08999999999999997
0.6308425180613995,92,0.92,0.41304347826086957,0.5869565217391304,0.07999999999999996
0.6297155104577541,93,0.93,0.40860215053763443,0.5913978494623655,0.06999999999999995
0.6212832437828184,94,0.94,0.40425531914893614,0.5957446808510638,0.06000000000000005
0.6212413809727878,95,0.95,0.4,0.6,0.050000000000000044
0.6154340695589782,96,0.96,0.40625,0.59375,0.040000000000000036
0.60519322543405,97,0.97,0.4020618556701031,0.5979381443298969,0.030000000000000027
0.5998483489034698,98,0.98,0.40816326530612246,0.5918367346938775,0.020000000000000018
0.5852203899528832,99,0.99,0.40404040404040403,0.595959595959596,0.010000000000000009
0.5770772408694029,100,1.0,0.4,0.6,0.0
