threshold,accepted_count,coverage,selective_accuracy,selective_risk,escalation_rate
0.7652424059808255,69,0.138,0.36231884057971014,0.6376811594202898,0.862
0.7651980698108674,70,0.14,0.35714285714285715,0.6428571428571428,0.86
0.7651871800422669,71,0.142,0.352112676056338,0.647887323943662,0.858
0.76513312458992,72,0.144,0.3472222222222222,0.6527777777777778,0.856
0.7650554202497006,73,0.146,0.3424657534246575,0.6575342465753424,0.854
0.7650250762701035,74,0.148,0.33783783783783783,0.6621621621621622,0.852
0.7648758508265019,75,0.15,0.3466666666666667,0.6533333333333333,0.85
0.7648375913500787,76,0.152,0.35526315789473684,0.6447368421052632,0.848
0.7647771209478378,77,0.154,0.35064935064935066,0.6493506493506493,0.846
0.7643067687749863,78,0.156,0.358974358974359,0.641025641025641,0.844
0.763395220041275,79,0.158,0.35443037974683544,0.6455696202531646,0.842
0.7628903403878212,80,0.16,0.35,0.65,0.84
0.7615226149559021,81,0.162,0.345679012345679,0.654320987654321,0.838
0.7614504761993885,82,0.164,0.35365853658536583,0.6463414634146342,0.836
0.7614303790032864,83,0.166,0.3493975903614458,0.6506024096385542,0.834
0.7610885240137577,84,0.168,0.34523809523809523,0.6547619047619048,0.832
0.7602694608271123,85,0.17,0.3411764705882353,0.6588235294117647,0.83
0.7595324158668518,86,0.172,0.3488372093023256,0.6511627906976745,0.8280000000000001
0.758870629221201,87,0.174,0.3563218390804598,0.6436781609195402,0.8260000000000001
0.7587579734623433,88,0.176,0.3522727272727273,0.6477272727272727,0.8240000000000001
0.7586400136351585,89,0.178,0.3595505617977528,0.6404494382022472,0.8220000000000001
0.7585250377655031,90,0.18,0.35555555555555557,0.6444444444444444,0.8200000000000001
0.7584609985351562,91,0.182,0.3626373626373626,0.6373626373626373,0.8180000000000001
0.7580365307629109,92,0.184,0.358695652173913,0.6413043478260869,0.8160000000000001
0.75799168497324,93,0.186,0.3655913978494624,0.6344086021505376,0.8140000000000001
0.7579904541373252,94,0.188,0.3723404255319149,0.6276595744680851,0.812
0.7558884240686894,95,0.19,0.3684210526315789,0.631578947368421,0.81
0.7553052172064781,96,0.192,0.375,0.625,0.808
0.7546235278248787,97,0.194,0.3711340206185567,0.6288659793814433,0.806
0.7545898765325547,98,0.196,0.3673469387755102,0.6326530612244898,0.804
0.7544950753450395,99,0.198,0.36363636363636365,0.6363636363636364,0.802
0.7535995118319989,100,0.2,0.36,0.64,0.8
0.7535829529166223,101,0.202,0.3564356435643564,0.6435643564356436,0.798
0.7535733982920647,102,0.204,0.35294117647058826,0.6470588235294117,0.796
0.7526442304253579,103,0.206,0.34951456310679613,0.6504854368932038,0.794
0.7525905966758728,104,0.208,0.34615384615384615,0.6538461538461539,0.792
0.752549659460783,105,0.21,0.34285714285714286,0.6571428571428571,0.79
0.7523694187402725,106,0.212,0.33962264150943394,0.6603773584905661,0.788
0.7523662954568864,107,0.214,0.34579439252336447,0.6542056074766356,0.786
0.7513862825930119,108,0.216,0.3425925925925926,0.6574074074074074,0.784
0.7509114012122156,109,0.218,0.3394495412844037,0.6605504587155964,0.782
0.7507766962051392,110,0.22,0.33636363636363636,0.6636363636363636,0.78
0.7504721581935883,111,0.222,0.34234234234234234,0.6576576576576576,0.778
0.7501305542886259,112,0.224,0.3392857142857143,0.6607142857142857,0.776
0.7498767822980881,113,0.226,0.336283185840708,0.663716814159292,0.774
0.749585747718811,114,0.228,0.34210526315789475,0.6578947368421053,0.772
0.7491941697895528,115,0.23,0.34782608695652173,0.6521739130434783,0.77
0.749141299724579,116,0.232,0.35344827586206895,0.646551724137931,0.768
0.7489355057477951,117,0.234,0.358974358974359,0.641025641025641,0.766
0.7487553909420968,118,0.236,0.3559322033898305,0.6440677966101696,0.764
0.7482325702905654,119,0.238,0.36134453781512604,0.6386554621848739,0.762
0.7476717188954354,120,0.24,0.36666666666666664,0.6333333333333333,0.76
0.7468095898628235,121,0.242,0.36363636363636365,0.6363636363636364,0.758
0.7466073282063008,122,0.244,0.36885245901639346,0.6311475409836065,0.756
0.7465650677680971,123,0.246,0.36585365853658536,0.6341463414634146,0.754
0.7463444843888283,124,0.248,0.3709677419354839,0.6290322580645161,0.752
0.7459504127502442,125,0.25,0.368,0.632,0.75
0.745651275664568,126,0.252,0.373015873015873,0.626984126984127,0.748
0.744819612801075,127,0.254,0.3700787401574803,0.6299212598425197,0.746
0.7443246290087701,128,0.256,0.3671875,0.6328125,0.744
0.7440371580421925,129,0.258,0.3643410852713178,0.6356589147286822,0.742
0.7440354436635972,130,0.26,0.36923076923076925,0.6307692307692307,0.74
0.7439618170261384,131,0.262,0.366412213740458,0.633587786259542,0.738
0.7434708774089813,132,0.264,0.3712121212121212,0.6287878787878788,0.736
0.7429385021328927,133,0.266,0.37593984962406013,0.6240601503759399,0.734
0.7421558886766434,134,0.268,0.373134328358209,0.6268656716417911,0.732
0.7420559726655485,135,0.27,0.37037037037037035,0.6296296296296297,0.73
0.7416108995676041,136,0.272,0.36764705882352944,0.6323529411764706,0.728
0.7413948103785515,137,0.274,0.36496350364963503,0.635036496350365,0.726
0.7413536503911018,138,0.276,0.36231884057971014,0.6376811594202898,0.724
0.7409301273524762,139,0.278,0.3669064748201439,0.6330935251798562,0.722
0.7407806664705276,140,0.28,0.37142857142857144,0.6285714285714286,0.72
0.740133459866047,141,0.282,0.36879432624113473,0.6312056737588653,0.718
0.7400644011795521,142,0.284,0.36619718309859156,0.6338028169014085,0.716
0.739807215332985,143,0.286,0.36363636363636365,0.6363636363636364,0.714
0.7393086023628712,144,0.288,0.3611111111111111,0.6388888888888888,0.712
0.7390369541943074,145,0.29,0.3586206896551724,0.6413793103448275,0.71
0.7388593837618829,146,0.292,0.3561643835616438,0.6438356164383562,0.708
0.7388020560145379,147,0.294,0.35374149659863946,0.6462585034013606,0.706
0.7384942919015884,148,0.296,0.35135135135135137,0.6486486486486487,0.704
0.7383991330862045,149,0.298,0.35570469798657717,0.6442953020134228,0.702
0.7383092723786832,150,0.3,0.36,0.64,0.7
0.7382373914122582,151,0.302,0.3576158940397351,0.6423841059602649,0.698
0.7378925681114197,152,0.304,0.35526315789473684,0.6447368421052632,0.696
0.7378741331398487,153,0.306,0.35947712418300654,0.6405228758169934,0.694
0.7377588443458081,154,0.308,0.36363636363636365,0.6363636363636364,0.692
0.7374680615961552,155,0.31,0.36129032258064514,0.6387096774193548,0.69
0.7372654184699059,156,0.312,0.36538461538461536,0.6346153846153846,0.688
0.7371947675943376,157,0.314,0.3630573248407643,0.6369426751592357,0.6859999999999999
0.7371227949857713,158,0.316,0.3670886075949367,0.6329113924050633,0.6839999999999999
0.7365240603685379,159,0.318,0.3710691823899371,0.628930817610063,0.6819999999999999
0.7362650878727437,160,0.32,0.36875,0.63125,0.6799999999999999
0.7362285003066064,161,0.322,0.36645962732919257,0.6335403726708074,0.6779999999999999
0.7351689040660858,162,0.324,0.37037037037037035,0.6296296296296297,0.6759999999999999
0.7351117990911007,163,0.326,0.36809815950920244,0.6319018404907976,0.6739999999999999
0.734975641220808,164,0.328,0.3719512195121951,0.6280487804878049,0.6719999999999999
0.7338974848389626,165,0.33,0.3696969696969697,0.6303030303030304,0.6699999999999999
0.7335542798042298,166,0.332,0.3674698795180723,0.6325301204819277,0.6679999999999999
0.7334659829735757,167,0.334,0.3652694610778443,0.6347305389221557,0.6659999999999999
0.7331947207450867,168,0.336,0.36904761904761907,0.6309523809523809,0.6639999999999999
0.7323662526905537,169,0.338,0.3727810650887574,0.6272189349112426,0.6619999999999999
0.73155402764678,170,0.34,0.37058823529411766,0.6294117647058823,0.6599999999999999
0.7314870715141297,171,0.342,0.3684210526315789,0.631578947368421,0.6579999999999999
0.7313373908400536,172,0.344,0.37209302325581395,0.627906976744186,0.656
0.7309345960617066,173,0.346,0.37572254335260113,0.6242774566473989,0.654
0.7307645171880723,174,0.348,0.3793103448275862,0.6206896551724138,0.652
0.7306189253926277,175,0.35,0.38285714285714284,0.6171428571428572,0.65
0.7306166231632234,176,0.352,0.3806818181818182,0.6193181818181819,0.648
0.7303652755916119,177,0.354,0.3785310734463277,0.6214689265536724,0.646
0.7299871399998665,178,0.356,0.37640449438202245,0.6235955056179776,0.644
0.7295721955597401,179,0.358,0.3743016759776536,0.6256983240223464,0.642
0.7290590226650238,180,0.36,0.37222222222222223,0.6277777777777778,0.64
0.7285652033984662,181,0.362,0.3701657458563536,0.6298342541436464,0.638
0.7285223945975303,182,0.364,0.36813186813186816,0.6318681318681318,0.636
0.7284742273390294,183,0.366,0.37158469945355194,0.6284153005464481,0.634
0.7271658942103386,184,0.368,0.3695652173913043,0.6304347826086957,0.632
0.7267906621098519,185,0.37,0.372972972972973,0.6270270270270271,0.63
0.7265047207474709,186,0.372,0.3709677419354839,0.6290322580645161,0.628
0.7261446356773378,187,0.374,0.37433155080213903,0.625668449197861,0.626
0.7253223598003389,188,0.376,0.3776595744680851,0.6223404255319149,0.624
0.7250853225588799,189,0.378,0.37566137566137564,0.6243386243386244,0.622
0.7250635679811239,190,0.38,0.37894736842105264,0.6210526315789473,0.62
0.7247026726603508,191,0.382,0.38219895287958117,0.6178010471204188,0.618
0.7244846209883691,192,0.384,0.3802083333333333,0.6197916666666667,0.616
0.7242339551448822,193,0.386,0.38341968911917096,0.616580310880829,0.614
0.7238195057958365,194,0.388,0.38144329896907214,0.6185567010309279,0.612
0.722990620136261,195,0.39,0.37948717948717947,0.6205128205128205,0.61
0.7215218082070352,196,0.392,0.3826530612244898,0.6173469387755102,0.608
0.7213605478405953,197,0.394,0.38071065989847713,0.6192893401015229,0.606
0.7210998877882958,198,0.396,0.3787878787878788,0.6212121212121212,0.604
0.7209694422781467,199,0.398,0.38190954773869346,0.6180904522613065,0.602
0.7198532402515412,200,0.4,0.38,0.62,0.6
0.7190518200397492,201,0.402,0.38308457711442784,0.6169154228855722,0.598
0.7188060618937016,202,0.404,0.3811881188118812,0.6188118811881188,0.596
0.7179196603596211,203,0.406,0.3793103448275862,0.6206896551724138,0.594
0.7178489148616791,204,0.408,0.38235294117647056,0.6176470588235294,0.5920000000000001
0.7178328670561314,205,0.41,0.3853658536585366,0.6146341463414634,0.5900000000000001
0.717680961638689,206,0.412,0.38349514563106796,0.616504854368932,0.5880000000000001
0.7171714846044779,207,0.414,0.3864734299516908,0.6135265700483092,0.5860000000000001
0.7170126155018807,208,0.416,0.38461538461538464,0.6153846153846154,0.5840000000000001
0.7167963467538356,209,0.418,0.3875598086124402,0.6124401913875598,0.5820000000000001
0.7161642193794251,210,0.42,0.38571428571428573,0.6142857142857143,0.5800000000000001
0.716152735054493,211,0.422,0.3886255924170616,0.6113744075829384,0.5780000000000001
0.7161377809941769,212,0.424,0.3867924528301887,0.6132075471698113,0.5760000000000001
0.7158018354326487,213,0.426,0.38497652582159625,0.6150234741784038,0.5740000000000001
0.7157320275902749,214,0.428,0.3878504672897196,0.6121495327102804,0.5720000000000001
0.7140118137001992,215,0.43,0.386046511627907,0.613953488372093,0.5700000000000001
0.7139904133975506,216,0.432,0.3888888888888889,0.6111111111111112,0.5680000000000001
0.7133911065757275,217,0.434,0.391705069124424,0.6082949308755761,0.5660000000000001
0.7129405647516251,218,0.436,0.38990825688073394,0.6100917431192661,0.5640000000000001
0.7128053426742554,219,0.438,0.3926940639269406,0.6073059360730594,0.562
0.7126738332211972,220,0.44,0.39090909090909093,0.6090909090909091,0.56
0.7126236900687217,221,0.442,0.3891402714932127,0.6108597285067874,0.558
0.7124028705060482,222,0.444,0.38738738738738737,0.6126126126126126,0.556
0.711492794007063,223,0.446,0.3901345291479821,0.6098654708520179,0.554
0.7114733934402466,224,0.448,0.38839285714285715,0.6116071428571428,0.552
0.7114402286708356,225,0.45,0.38666666666666666,0.6133333333333333,0.55
0.7106900241225959,226,0.452,0.38495575221238937,0.6150442477876106,0.548
0.7099460318684578,227,0.454,0.3832599118942731,0.6167400881057269,0.546
0.7097048714756966,228,0.456,0.3815789473684211,0.618421052631579,0.544
0.7095858938992023,229,0.458,0.3799126637554585,0.6200873362445415,0.542
0.7095626458525659,230,0.46,0.3782608695652174,0.6217391304347826,0.54
0.7092400521039963,231,0.462,0.38095238095238093,0.6190476190476191,0.538
0.7088838770985604,232,0.464,0.3793103448275862,0.6206896551724138,0.536
0.7086538549512624,233,0.466,0.38197424892703863,0.6180257510729614,0.534
0.7085942931473255,234,0.468,0.3803418803418803,0.6196581196581197,0.532
0.7084852188825608,235,0.47,0.37872340425531914,0.6212765957446809,0.53
0.7080370016396046,236,0.472,0.3813559322033898,0.6186440677966102,0.528
0.7079929579049349,237,0.474,0.379746835443038,0.620253164556962,0.526
0.707762035727501,238,0.476,0.38235294117647056,0.6176470588235294,0.524
0.7077566653490067,239,0.478,0.38493723849372385,0.6150627615062761,0.522
0.7077378019690514,240,0.48,0.3875,0.6125,0.52
0.7076592490077019,241,0.482,0.38589211618257263,0.6141078838174274,0.518
0.7071080248802901,242,0.484,0.384297520661157,0.615702479338843,0.516
0.7069816634058952,243,0.486,0.3868312757201646,0.6131687242798354,0.514
0.706925055757165,244,0.488,0.38524590163934425,0.6147540983606558,0.512
0.7065888240933418,245,0.49,0.3836734693877551,0.616326530612245,0.51
0.7063379116356373,246,0.492,0.3861788617886179,0.6138211382113821,0.508
0.706205739080906,247,0.494,0.38866396761133604,0.611336032388664,0.506
0.7061124004423619,248,0.496,0.3870967741935484,0.6129032258064516,0.504
0.7060382753610611,249,0.498,0.3855421686746988,0.6144578313253012,0.502
0.70589759349823,250,0.5,0.384,0.616,0.5
0.7058006640523673,251,0.502,0.38247011952191234,0.6175298804780877,0.498
0.7052797868847848,252,0.504,0.38095238095238093,0.6190476190476191,0.496
0.7050867430865765,253,0.506,0.383399209486166,0.616600790513834,0.494
0.7049606047570706,254,0.508,0.38188976377952755,0.6181102362204725,0.492
0.7048573523759842,255,0.51,0.3843137254901961,0.615686274509804,0.49
0.7045382823795081,256,0.512,0.3828125,0.6171875,0.488
0.7040524058043958,257,0.514,0.38132295719844356,0.6186770428015564,0.486
0.7040179967880249,258,0.516,0.3798449612403101,0.6201550387596899,0.484
0.7036313131451608,259,0.518,0.38223938223938225,0.6177606177606177,0.482
0.7032441012561321,260,0.52,0.38461538461538464,0.6153846153846154,0.48
0.702889546006918,261,0.522,0.3831417624521073,0.6168582375478927,0.478
0.7024978183209897,262,0.524,0.38549618320610685,0.6145038167938932,0.476
0.702133271098137,263,0.526,0.3840304182509506,0.6159695817490494,0.474
0.7020633764564992,264,0.528,0.38257575757575757,0.6174242424242424,0.472
0.7019966155290605,265,0.53,0.3849056603773585,0.6150943396226415,0.47
0.7015856608748436,266,0.532,0.38721804511278196,0.612781954887218,0.46799999999999997
0.7013463970273734,267,0.534,0.3857677902621723,0.6142322097378277,0.46599999999999997
0.7008359242230655,268,0.536,0.3843283582089552,0.6156716417910448,0.46399999999999997
0.7006428953260184,269,0.538,0.38661710037174724,0.6133828996282528,0.46199999999999997
0.7000623535364867,270,0.54,0.3888888888888889,0.6111111111111112,0.45999999999999996
0.6994874238967896,271,0.542,0.3874538745387454,0.6125461254612545,0.45799999999999996
0.6990777876228095,272,0.544,0.3897058823529412,0.6102941176470589,0.45599999999999996
0.6988547589629889,273,0.546,0.3882783882783883,0.6117216117216118,0.45399999999999996
0.6988261867314578,274,0.548,0.38686131386861317,0.6131386861313868,0.45199999999999996
0.6986388944089413,275,0.55,0.38545454545454544,0.6145454545454545,0.44999999999999996
0.6978197954595089,276,0.552,0.38768115942028986,0.6123188405797102,0.44799999999999995
0.697568666934967,277,0.554,0.3898916967509025,0.6101083032490975,0.44599999999999995
0.6975175693631173,278,0.556,0.38848920863309355,0.6115107913669064,0.44399999999999995
0.6972438368946314,279,0.558,0.3906810035842294,0.6093189964157706,0.44199999999999995
0.6971686407923698,280,0.56,0.3892857142857143,0.6107142857142858,0.43999999999999995
0.6971465431153774,281,0.562,0.3879003558718861,0.6120996441281139,0.43799999999999994
0.6969419606029987,282,0.564,0.38652482269503546,0.6134751773049645,0.43600000000000005
0.6967834547162057,283,0.566,0.38869257950530034,0.6113074204946997,0.43400000000000005
0.6965962570160628,284,0.568,0.3873239436619718,0.6126760563380282,0.43200000000000005
0.696354215592146,285,0.57,0.3894736842105263,0.6105263157894737,0.43000000000000005
0.6961076550185681,286,0.572,0.3881118881118881,0.6118881118881119,0.42800000000000005
0.6959039270877838,287,0.574,0.3902439024390244,0.6097560975609756,0.42600000000000005
0.6957309193909169,288,0.576,0.3888888888888889,0.6111111111111112,0.42400000000000004
0.6955037683248521,289,0.578,0.3875432525951557,0.6124567474048443,0.42200000000000004
0.6949719395488501,290,0.58,0.38620689655172413,0.6137931034482759,0.42000000000000004
0.6948887638747693,291,0.582,0.38831615120274915,0.6116838487972509,0.41800000000000004
0.6940151877701283,292,0.584,0.386986301369863,0.613013698630137,0.41600000000000004
0.6931025929749013,293,0.586,0.3890784982935154,0.6109215017064846,0.41400000000000003
0.693056670948863,294,0.588,0.3877551020408163,0.6122448979591837,0.41200000000000003
0.6926555246114732,295,0.59,0.3864406779661017,0.6135593220338983,0.41000000000000003
0.6923037990927696,296,0.592,0.38513513513513514,0.6148648648648649,0.40800000000000003
0.6916086286306382,297,0.594,0.3872053872053872,0.6127946127946128,0.406
0.6914528109133244,298,0.596,0.3859060402684564,0.6140939597315436,0.404
0.6914080746471882,299,0.598,0.3879598662207358,0.6120401337792643,0.402
0.6911029815673828,300,0.6,0.39,0.61,0.4
0.6906903885304928,301,0.602,0.38870431893687707,0.6112956810631229,0.398
0.6901756912469865,302,0.604,0.39072847682119205,0.609271523178808,0.396
0.6899205856025219,303,0.606,0.38943894389438943,0.6105610561056105,0.394
0.689625534042716,304,0.608,0.39144736842105265,0.6085526315789473,0.392
0.6893954932689668,305,0.61,0.39344262295081966,0.6065573770491803,0.39
0.689382740855217,306,0.612,0.39215686274509803,0.607843137254902,0.388
0.6882057912647724,307,0.614,0.39087947882736157,0.6091205211726385,0.386
0.6879996798932553,308,0.616,0.39285714285714285,0.6071428571428572,0.384
0.687894231081009,309,0.618,0.3948220064724919,0.6051779935275081,0.382
0.6876253470778466,310,0.62,0.3935483870967742,0.6064516129032258,0.38
0.6875765211880207,311,0.622,0.39228295819935693,0.607717041800643,0.378
0.6874186858534813,312,0.624,0.391025641025641,0.608974358974359,0.376
0.687411691248417,313,0.626,0.3929712460063898,0.6070287539936102,0.374
0.6873646005988121,314,0.628,0.39490445859872614,0.6050955414012739,0.372
0.6868160912767053,315,0.63,0.3968253968253968,0.6031746031746033,0.37
0.6859189301729203,316,0.632,0.39556962025316456,0.6044303797468354,0.368
0.6859104722738266,317,0.634,0.3943217665615142,0.6056782334384858,0.366
0.6855143073946238,318,0.636,0.39622641509433965,0.6037735849056604,0.364
0.6853988151997328,319,0.638,0.3981191222570533,0.6018808777429467,0.362
0.685224375501275,320,0.64,0.396875,0.603125,0.36
0.6849448967725038,321,0.642,0.3987538940809969,0.6012461059190031,0.358
0.6848393075168133,322,0.644,0.40062111801242234,0.5993788819875776,0.356
0.6830686021596194,323,0.646,0.4024767801857585,0.5975232198142415,0.354
0.6830197349190712,324,0.648,0.404320987654321,0.595679012345679,0.352
0.6824585527181626,325,0.65,0.40307692307692305,0.5969230769230769,0.35
0.6822088884189725,326,0.652,0.4049079754601227,0.5950920245398773,0.348
0.6820464942604303,327,0.654,0.4036697247706422,0.5963302752293578,0.346
0.6815540745854378,328,0.656,0.4024390243902439,0.5975609756097561,0.344
0.6813568837940693,329,0.658,0.4012158054711246,0.5987841945288754,0.34199999999999997
0.6813154987990857,330,0.66,0.4,0.6,0.33999999999999997
0.6812245301902295,331,0.662,0.40181268882175225,0.5981873111782477,0.33799999999999997
0.6812057454138994,332,0.664,0.4036144578313253,0.5963855421686747,0.33599999999999997
0.6810496813617647,333,0.666,0.4024024024024024,0.5975975975975976,0.33399999999999996
0.6803500890731813,334,0.668,0.4041916167664671,0.5958083832335329,0.33199999999999996
0.6802100710570813,335,0.67,0.4059701492537313,0.5940298507462687,0.32999999999999996
0.6800532795488834,336,0.672,0.40476190476190477,0.5952380952380952,0.32799999999999996
0.6799287144094706,337,0.674,0.4065281899109792,0.5934718100890208,0.32599999999999996
0.6795025523751974,338,0.676,0.40828402366863903,0.591715976331361,0.32399999999999995
0.6792907387018204,339,0.678,0.41002949852507375,0.5899705014749262,0.32199999999999995
0.6790783166885377,340,0.68,0.4117647058823529,0.5882352941176471,0.31999999999999995
0.6789421734400094,341,0.682,0.41055718475073316,0.5894428152492668,0.31799999999999995
0.6787542268633843,342,0.684,0.4093567251461988,0.5906432748538012,0.31599999999999995
0.6786936737596989,343,0.686,0.4110787172011662,0.5889212827988338,0.31399999999999995
0.6785960087552667,344,0.688,0.40988372093023256,0.5901162790697674,0.31200000000000006
0.6785051297396422,345,0.69,0.4115942028985507,0.5884057971014494,0.31000000000000005
0.6781952807679773,346,0.692,0.41329479768786126,0.5867052023121387,0.30800000000000005
0.6781723115593195,347,0.694,0.414985590778098,0.5850144092219021,0.30600000000000005
0.6771534483879804,348,0.696,0.41379310344827586,0.5862068965517242,0.30400000000000005
0.6769868839532137,349,0.698,0.4154727793696275,0.5845272206303724,0.30200000000000005
0.67611628100276,350,0.7,0.4142857142857143,0.5857142857142856,0.30000000000000004
0.6755027944222093,351,0.702,0.41595441595441596,0.584045584045584,0.29800000000000004
0.6754650387912988,352,0.704,0.4147727272727273,0.5852272727272727,0.29600000000000004
0.6751495445147158,353,0.706,0.41359773371104813,0.5864022662889519,0.29400000000000004
0.6748070441186429,354,0.708,0.4124293785310734,0.5875706214689266,0.29200000000000004
0.6741843657568097,355,0.71,0.4140845070422535,0.5859154929577465,0.29000000000000004
0.6740700222551823,356,0.712,0.41292134831460675,0.5870786516853932,0.28800000000000003
0.6735807485878468,357,0.714,0.41456582633053224,0.5854341736694677,0.28600000000000003
0.6734857048839331,358,0.716,0.4134078212290503,0.5865921787709497,0.28400000000000003
0.6734609005507082,359,0.718,0.415041782729805,0.584958217270195,0.28200000000000003
0.673301424086094,360,0.72,0.4166666666666667,0.5833333333333333,0.28
0.6732440739870071,361,0.722,0.4155124653739612,0.5844875346260388,0.278
0.6732393890619279,362,0.724,0.4171270718232044,0.5828729281767956,0.276
0.6730763867497445,363,0.726,0.41597796143250687,0.5840220385674931,0.274
0.673067107051611,364,0.728,0.41483516483516486,0.5851648351648351,0.272
0.6726892955601216,365,0.73,0.4136986301369863,0.5863013698630137,0.27
0.672660031169653,366,0.732,0.41530054644808745,0.5846994535519126,0.268
0.6722412277013063,367,0.734,0.41689373297002724,0.5831062670299727,0.266
0.6717601634562016,368,0.736,0.41847826086956524,0.5815217391304348,0.264
0.6709969140589238,369,0.738,0.42005420054200543,0.5799457994579946,0.262
0.670886317268014,370,0.74,0.42162162162162165,0.5783783783783784,0.26
0.6705021029338241,371,0.742,0.42318059299191374,0.5768194070080863,0.258
0.6704482272267343,372,0.744,0.4220430107526882,0.5779569892473118,0.256
