threshold,accepted_count,coverage,selective_accuracy,selective_risk,escalation_rate
0.8028424382209778,48,0.48,0.3541666666666667,0.6458333333333333,0.52
0.8024276494979858,49,0.49,0.3673469387755102,0.6326530612244898,0.51
0.8013440072536469,50,0.5,0.38,0.62,0.5
0.801045686006546,51,0.51,0.39215686274509803,0.607843137254902,0.49
0.7985785603523254,52,0.52,0.38461538461538464,0.6153846153846154,0.48
0.7980164289474487,53,0.53,0.37735849056603776,0.6226415094339622,0.47
0.7980123162269592,54,0.54,0.37037037037037035,0.6296296296296297,0.45999999999999996
0.7962539494037628,55,0.55,0.36363636363636365,0.6363636363636364,0.44999999999999996
0.7945753633975983,56,0.56,0.375,0.625,0.43999999999999995
0.7911286354064941,57,0.57,0.3684210526315789,0.631578947368421,0.43000000000000005
0.7884340286254883,58,0.58,0.3620689655172414,0.6379310344827587,0.42000000000000004
0.7854015231132507,59,0.59,0.3728813559322034,0.6271186440677966,0.41000000000000003
0.7801177203655243,60,0.6,0.36666666666666664,0.6333333333333333,0.4
0.778733491897583,61,0.61,0.3770491803278688,0.6229508196721312,0.39
0.7780739963054657,62,0.62,0.3709677419354839,0.6290322580645161,0.38
0.7773983180522919,63,0.63,0.38095238095238093,0.6190476190476191,0.37
0.7772180736064911,64,0.64,0.390625,0.609375,0.36
0.7768850326538086,65,0.65,0.38461538461538464,0.6153846153846154,0.35
0.7752859592437744,66,0.66,0.3939393939393939,0.6060606060606061,0.33999999999999997
0.7743523120880127,67,0.67,0.3880597014925373,0.6119402985074627,0.32999999999999996
0.7740054428577423,68,0.68,0.38235294117647056,0.6176470588235294,0.31999999999999995
0.773688793182373,69,0.69,0.391304347826087,0.6086956521739131,0.31000000000000005
0.7723807692527771,70,0.7,0.38571428571428573,0.6142857142857143,0.30000000000000004
0.7711913585662842,71,0.71,0.38028169014084506,0.619718309859155,0.29000000000000004
0.7708116769790649,72,0.72,0.375,0.625,0.28
0.7640828192234039,73,0.73,0.3835616438356164,0.6164383561643836,0.27
0.7616186738014221,74,0.74,0.3918918918918919,0.6081081081081081,0.26
0.7600798606872559,75,0.75,0.4,0.6,0.25
0.759187638759613,76,0.76,0.39473684210526316,0.6052631578947368,0.24
0.756460040807724,77,0.77,0.38961038961038963,0.6103896103896104,0.22999999999999998
0.7541184425354004,78,0.78,0.3974358974358974,0.6025641025641026,0.21999999999999997
0.7527368366718292,79,0.79,0.3924050632911392,0.6075949367088608,0.20999999999999996
0.7501257658004761,80,0.8,0.4,0.6,0.19999999999999996
0.7499144971370697,81,0.81,0.3950617283950617,0.6049382716049383,0.18999999999999995
0.7477975487709045,82,0.82,0.4024390243902439,0.5975609756097561,0.18000000000000005
0.7453751266002655,83,0.83,0.39759036144578314,0.6024096385542168,0.17000000000000004
0.7445070296525955,84,0.84,0.39285714285714285,0.6071428571428572,0.16000000000000003
0.7440421879291534,85,0.85,0.38823529411764707,0.611764705882353,0.15000000000000002
0.7401887476444244,86,0.86,0.38372093023255816,0.6162790697674418,0.14
0.7399768084287643,87,0.87,0.3793103448275862,0.6206896551724138,0.13
0.7362918853759766,88,0.88,0.375,0.625,0.12
0.7332928478717804,89,0.89,0.38202247191011235,0.6179775280898876,0.10999999999999999
0.7304094731807709,90,0.9,0.3888888888888889,0.6111111111111112,0.09999999999999998
0.7230973243713379,91,0.91,0.38461538461538464,0.6153846153846154,0.08999999999999997
0.7203525304794312,92,0.92,0.3804347826086957,0.6195652173913043,0.07999999999999996
0.7185494601726532,93,0.93,0.3763440860215054,0.6236559139784946,0.06999999999999995
0.716693177819252,94,0.94,0.3829787234042553,0.6170212765957447,0.06000000000000005
0.7137456089258194,95,0.95,0.3894736842105263,0.6105263157894737,0.050000000000000044
0.7122535407543182,96,0.96,0.3958333333333333,0.6041666666666667,0.040000000000000036
0.7111330628395081,97,0.97,0.3917525773195876,0.6082474226804124,0.030000000000000027
0.6918945908546448,98,0.98,0.3979591836734694,0.6020408163265306,0.020000000000000018
0.6801327764987946,99,0.99,0.3939393939393939,0.6060606060606061,0.010000000000000009
0.6559666395187378,100,1.0,0.39,0.61,0.0
